TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum $,TLMaxSum $,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,1,1,0,3,1,14,57,8,0,1,8,14,23729,38126,21,FALSE,0,3,5,62,81,0,0,0,67,0,0,57
0,0,0,0,0,17,0,243,53,0,0,0,6,8614,17432,13,TRUE,1,1,2,49,50,2,1,2,43,1,2,0
0,2,2,0,4,1,0,142,16,0,0,3,3,725,1346,4,TRUE,1,1,2,54,60,0,1,1,60,2,1,100
0,0,0,0,2,1,0,213,4,0,6,11,10,45196,82646,27,TRUE,0,4,4,55,58,0,0,1,32,0,0,110
0,0,0,0,1,5,0,120,24,0,0,2,7,13352,22705,11,TRUE,0,1,3,59,54,0,1,2,54,1,1,29
0,1,0,1,6,1,3,57,3,1,2,6,5,69,869,6,FALSE,0,1,1,8,86,2,0,1,71,0,1,120
0,0,0,0,2,3,2,218,22,0,0,3,29,210612,240701,39,FALSE,0,20,22,88,63,3,1,1,73,1,1,10
0,0,0,0,1,2,1,78,1,3,3,5,7,9029,10436,5,FALSE,0,2,4,87,71,0,0,0,100,0,0,71
0,0,0,0,8,1,4,31,8,0,1,3,3,313,3142,3,FALSE,0,1,1,10,75,0,0,0,75,0,0,100
0,0,0,0,1,1,2,268,10,0,2,2,5,3674,15600,9,TRUE,0,0,1,24,58,0,0,1,42,0,0,40
0,0,0,0,18,0,12,45,2,2,7,7,8,32881,36404,7,FALSE,0,3,4,90,78,0,0,0,89,0,0,88
0,0,0,0,0,3.108108,0,82,14,0,0,2,15,19148,45048,18,FALSE,0,3,3,43,80,0,0,2,75,0,0,13
0,0,0,0,6,2,6,270,4,0,5,5,12,12659,49235,21,FALSE,0,1,1,26,73,0,0,0,55,0,0,42
0,0,0,0,5,1,5,134,3,1,3,4,6,14267,16064,9,FALSE,0,4,5,89,70,0,0,2,60,0,0,67
0,1,0,1,7,0,7,87,5,0,2,9,8,17456,20889,12,TRUE,1,5,8,84,79,0,1,2,57,1,1,113
0,0,0,0,13,0,7,69,9,0,1,1,1,20151.1,31205.9,3,FALSE,0,3.121682,4.077904,64.82224,67,0,0,0,33,0,0,100
0,1,0,0,0,15,0,90,5,0,3,7,7,19386,44980,15,FALSE,0,2,2,43,63,0,0,0,44,0,0,100
0,0,0,0,1,1,0,25,25,0,0,0,1,3102,5300,1,FALSE,0,0,1,59,100,0,0,0,100,0,0,0
0,2,2,0,1,1,1,122,34,0,0,0,1,1223,7338,3,TRUE,0,0,0,17,50,0,0,1,25,2,0,0
0,0,0,0,1,4,0,333,19,0,0,1,8,27929,30508,13,TRUE,0,4,4,92,67,0,0,2,53,0,0,13
0,0,0,0,0,3.108108,0,262,8,0,2,3,7,10824,13113,16,FALSE,0,3,3,83,59,0,0,0,41,0,0,43
0,0,0,0,0,18,1,137,9,0,2,5,13,19603,43116,25,FALSE,0,1,2,45,43,3,0,1,46,0,1,38
0,1,0,1,0,7,1,131,7,0,2,6,8,27949,33416,17,FALSE,0,4,6,84,44,3,0,0,44,0,0,75
0,0,0,0,1,2,3,106,10,0,1,6,7,17812,34976,12,FALSE,0,3,4,51,92,0,0,0,58,0,0,86
0,0,0,0,11,0,6,58,2,1,7,12,13,19754,26802,19,FALSE,0,7,8,74,81,0,0,0,62,0,0,92
0,3,2,0,0,3.108108,0,282,13,0,0,1,2,0,0,8,FALSE,0,3.121682,4.077904,0,44,0,0,0,22,1,0,50
0,0,0,0,6,1,3,138,7,0,3,4,9,35431,41204,17,FALSE,0,6,6,86,76,0,0,0,53,0,0,44
0,1,0,1,1,5,4,97,10,0,1,3,3,10333,25055,4,TRUE,0,1,1,41,11,2,0,13,16,0,1,100
0,1,1,0,4,1,6,251,4,0,3,5,6,9648,10695,14,TRUE,0,3,4,90,50,2,1,3,38,1,2,83
0,1,0,0,0,16,0,149,149,0,0,0,1,20151.1,31205.9,1,FALSE,0,3.121682,4.077904,64.82224,50,0,0,0,50,0,0,0
0,0,0,0,0,16,0,211,5,0,2,2,7,14450,18764,19,TRUE,0,5,5,77,41,0,0,6,32,0,0,29
0,1,0,0,0,3.108108,0,215,24,0,0,1,15,16687,25451,28,FALSE,0,4,8,66,67,0,0,3,50,0,0,7
0,0,0,0,2,1,2,296,7,0,1,1,5,10653,10608,18,TRUE,0,3,3,100,43,0,0,2,24,0,0,20
0,0,0,0,0,9,0,219,9,0,1,1,3,7432,8700,6,TRUE,0,2,2,85,13,3,0,1,38,0,0,33
0,0,0,1,12,1,8,237,8,0,2,8,9,31006,35011,19,TRUE,2,5,5,89,62,0,2,2,43,2,2,89
0,0,0,0,0,12,3,124,9,0,2,4,9,14349,18292,17,FALSE,0,4,5,78,65,0,0,0,53,0,0,44
0,2,0,1,0,3.108108,0,241,4,0,2,3,6,10024,11460,14,TRUE,2,2,2,87,31,0,2,14,23,2,2,50
0,0,0,0,4,6,0,10,10,0,1,1,1,0,500,1,FALSE,0,3.121682,4.077904,0,100,0,0,0,100,0,0,100
0,0,0,0,4,1,3,123,6,0,6,7,13,2427,49643,27,FALSE,0,0,0,5,63,1,0,0,41,0,0,54
0,0,0,0,1,0,2,143,14,0,0,3,8,10084,29351,17,FALSE,0,0,0,34,56,0,0,0,44,0,0,38
0,1,1,0,11,1,9,60,4,0,1,1,2,112,191,1,TRUE,1,1,1,59,50,0,1,1,100,1,1,50
0,0,0,0,3,1,3,170,1,1,1,2,11,31426,36763,28,FALSE,0,6,7,85,50,3,0,0,37,0,0,18
0,0,0,0,1,1,2,120,1,1,4,7,9,39465,65358,20,FALSE,0,3,4,60,57,1,0,0,43,0,0,78
0,1,0,0,1,2,0,110,7,0,3,5,9,9172,11680,20,TRUE,0,3,3,79,46,1,1,9,38,1,1,56
0,7,0,1,2,1,1,155,67,0,0,0,1,1433,2142,4,TRUE,0,0,1,67,17,0,0,4,17,0,0,0
0,1,1,0,4,1,12,161,6,0,2,6,8,44439,52204,25,FALSE,0,4,6,85,48,3,0,2,32,0,0,75
0,0,0,0,5,1,4,140,2,1,2,3,6,13512,24352,13,FALSE,0,1,2,55,47,0,0,1,40,0,0,50
0,0,0,0,4,1,4,298,31,0,0,0,9,23081,36035,15,TRUE,1,5,6,64,47,0,1,1,53,1,1,0
0,0,0,0,9,2,15,73,3,1,2,5,6,9054,12033,15,TRUE,1,2,4,75,65,0,1,2,35,1,1,83
0,9,8,1,5,1,5,107,4,0,2,4,5,15538,18059,6,TRUE,1,3,3,86,56,0,1,1,56,8,1,80
0,0,0,0,1,5,0,234,25,0,0,0,12,28005,32393,17,TRUE,1,6,6,86,70,0,1,1,60,1,1,0
0,0,0,0,0,18,0,31,22,0,0,2,4,3233,4100,4,FALSE,0,1,2,79,80,0,0,0,80,0,0,50
0,5,5,0,3,0,4,208,6,0,3,9,10,32955,37663,21,TRUE,1,6,7,88,40,3,1,3,40,4,1,90
0,0,0,0,3,3,7,201,8,0,2,4,7,49638,54362,11,FALSE,0,3,3,91,54,1,1,4,54,1,1,57
0,1,1,0,1,2,2,219,8,0,3,7,11,41446,51721,17,TRUE,1,6,7,80,70,0,1,3,55,2,1,64
0,0,0,0,4,0,2,322,20,0,0,1,11,52849,72141,23,FALSE,0,9,10,73,39,3,0,0,48,0,0,9
0,2,1,0,1,5,0,376,29,0,0,0,8,9946,20404,10,TRUE,1,1,3,49,40,2,2,5,53,3,3,0
0,0,0,0,6,1,2,108,4,0,6,6,9,31230,60622,29,FALSE,0,2,4,52,55,0,0,0,29,0,0,67
0,0,0,0,2,0,1,88,29,0,0,0,5,9181,12174,5,FALSE,0,2,3,75,80,0,0,0,100,0,0,0
0,0,0,0,1,1,1,274,2,1,5,5,10,27221,34812,21,FALSE,0,4,5,78,43,2,2,3,43,2,3,50
0,0,0,0,2,2,1,287,2,2,3,3,13,16889,63147,18,FALSE,0,2,2,27,64,0,0,0,59,0,0,23
0,1,0,0,3,3,4,45,5,0,1,1,1,821,880,2,FALSE,0,1,1,93,67,0,0,0,33,1,0,100
0,0,0,0,0,3.108108,0,141,14,0,0,3,5,11078,12039,7,FALSE,0,4,5,92,14,3,0,0,71,0,0,60
0,4,2,1,8,1,14,106,4,0,6,12,9,26665,30948,23,TRUE,2,7,7,86,67,0,2,3,33,2,2,133
0,0,0,0,7,0,1,118,1,2,3,8,17,56772,70452,21,FALSE,0,6,12,81,65,0,0,0,65,0,0,47
0,11,10,0,1,1,0,159,56,0,0,0,4,4531,25163,9,FALSE,0,1,1,18,44,0,0,0,44,3,0,0
0,13,1,0,6,0,12,126,6,0,1,2,2,0,0,6,TRUE,3,3.121682,4.077904,0,27,0,4,6,18,8,4,100
0,1,1,0,3,3,0,95,13,0,0,8,5,2035,6607,11,FALSE,0,1,1,31,50,0,0,3,36,0,0,160
0,0,0,0,0,24,0,17,17,0,0,1,1,6326,8732,1,FALSE,0,0,1,72,100,0,0,0,100,0,0,100
0,3,1,0,1,4,1,199,7,0,2,6,9,24748,41098,12,TRUE,0,2,5,60,53,2,0,4,47,0,1,67
0,0,0,0,4,0,7,175,3,1,4,10,14,38153,47462,26,FALSE,0,6,9,80,65,0,0,6,54,0,0,71
0,0,0,0,3,2,2,168,13,0,0,8,11,48214,64170,27,FALSE,0,7,7,75,38,3,0,0,34,0,0,73
0,6,3,0,7,0,1,8,7,0,2,2,2,624,900,2,FALSE,0,1,2,69,100,0,0,0,100,0,0,100
0,1,1,0,6,1,6,148,3,1,2,5,3,1120,1256,4,TRUE,1,1,2,89,20,2,1,3,30,2,2,167
0,0,0,0,1,1,2,342,14,0,0,2,8,24356,32793,16,TRUE,2,1,5,74,56,0,2,3,44,2,2,25
0,2,0,1,2,6,3,127,4,0,1,2,1,0,0,6,TRUE,2,3.121682,4.077904,0,29,0,2,7,7,2,2,200
0,1,0,0,3,1,3,227,2,2,4,6,12,32124,59751,21,FALSE,0,5,5,54,63,0,0,0,50,0,0,50
0,18,18,0,8,0,11,150,3,1,1,2,12,33384,53186,20,TRUE,1,7,9,63,33,3,2,6,50,19,4,17
0,0,0,0,0,8,2,105,13,0,0,4,7,4530,11862,8,TRUE,2,3,4,38,9,3,4,5,64,4,5,57
0,0,0,0,0,3.108108,0,96,11,0,1,1,1,4417,5000,3,FALSE,0,1,1,88,33,0,0,0,33,0,0,100
0,1,0,1,1,1,0,106,31,0,0,0,1,0,0,3,TRUE,1,0,0,0,14,0,1,4,14,1,1,0
0,1,0,1,8,1,7,308,4,0,4,5,11,32031,40339,18,TRUE,5,5,6,79,52,0,5,13,35,5,5,45
0,0,0,0,7,0,9,130,2,2,3,3,5,18599,32798,7,FALSE,0,1,3,57,44,0,1,1,56,1,1,60
0,0,0,0,1,6,2,163,5,0,1,3,7,24016,45076,13,FALSE,0,3,3,53,73,0,0,0,47,0,0,43
0,0,0,0,0,3.108108,0,98,5,0,5,7,8,26436,29898,13,FALSE,0,5,5,88,62,2,0,1,62,0,1,88
0,0,0,0,0,14,3,150,3,1,1,5,5,5967,9457,5,FALSE,0,1,3,63,43,1,0,1,71,0,0,100
0,0,0,0,2,5,0,108,6,0,4,6,14,20976,75638,29,FALSE,0,1,2,28,70,0,1,1,47,1,1,43
0,0,0,0,0,7,1,67,3,2,3,4,9,4287,7553,15,FALSE,0,2,3,57,75,1,0,1,56,0,0,44
0,0,0,0,0,24,1,157,23,0,0,2,6,1218,4003,20,FALSE,0,1,2,30,62,0,0,0,29,0,0,33
0,3,1,0,6,1,7,320,16,0,0,1,2,42067,47828,10,TRUE,0,1,1,88,21,2,0,4,14,0,1,50
0,1,1,0,11,1,1,97,5,0,2,3,13,12735,17805,19,TRUE,4,3,5,72,58,2,4,5,50,4,5,23
0,0,0,0,3,2,2,202,4,0,1,1,3,13245,22849,5,TRUE,0,2,2,58,27,0,0,6,27,0,0,33
0,4,3,0,1,0,2,16,16,0,0,1,1,769,860,1,FALSE,0,1,1,89,100,0,0,0,100,0,0,100
0,1,0,0,2,1,1,83,5,0,4,5,5,2988,3292,7,TRUE,0,4,4,91,67,0,0,2,56,1,0,100
0,1,1,0,15,0,9,53,2,1,2,3,3,28226,30965,3,TRUE,0,1,2,91,60,0,0,1,60,1,0,100
0,2,0,0,6,1,6,121,11,0,1,4,13,1699,40984,21,FALSE,0,0,0,4,74,1,0,0,57,2,0,31
0,0,0,0,2,0,1,49,15,0,0,4,9,8304,13445,9,FALSE,0,2,4,62,73,0,1,1,82,1,1,44
0,0,0,0,5,1,2,232,3,1,2,3,9,29669,31074,23,TRUE,0,7,7,95,62,0,0,12,31,0,0,33
0,0,0,0,0,24,0,209,2,1,2,5,9,21780,48516,15,FALSE,0,0,2,45,47,0,0,0,47,0,0,56
0,4,1,0,1,4,3,112,6,0,1,2,3,9292,13361,4,FALSE,0,1,2,70,50,2,0,1,75,0,1,67
0,1,1,0,5,1,4,141,11,0,1,2,11,19814,23557,23,FALSE,0,6,8,84,50,2,1,3,42,1,2,18
0,0,0,0,5,1,3,227,25,0,0,0,7,12979,40422,21,TRUE,0,2,2,32,38,0,1,2,27,1,1,0
0,3,0,1,0,3.108108,0,75,5,0,2,2,4,796,8383,5,TRUE,2,1,1,10,50,0,2,6,40,3,2,50
0,0,0,0,4,3,11,195,5,0,3,9,13,51979,74010,20,TRUE,4,7,7,70,65,0,4,5,50,4,4,69
0,1,1,0,3,2,3,99,2,1,1,3,8,26293,36422,11,FALSE,0,4,6,72,53,2,0,1,53,1,1,38
0,11,11,0,18,0,23,65,3,1,5,12,4,5418,6264,22,TRUE,1,3,4,86,46,0,1,1,14,5,1,300
0,1,1,0,2,2,3,150,5,0,1,3,7,19618,26443,13,TRUE,0,4,6,74,39,1,0,4,39,0,0,43
0,0,0,0,3,0,1,242,16,0,0,3,12,13751,45402,20,FALSE,0,2,2,30,73,0,0,0,55,0,0,25
0,0,0,0,0,22,0,155,2,1,1,4,9,6997,22048,14,FALSE,0,3,5,32,38,3,1,3,56,1,2,44
0,0,0,0,4,1,4,264,4,0,3,5,15,62980,109758,32,FALSE,0,3,4,57,51,0,0,0,41,0,0,33
0,0,0,0,8,1,20,280,2,1,3,4,7,5723,11135,13,TRUE,3,1,1,51,41,0,3,5,41,3,3,57
0,0,0,0,2,1,2,285,11,0,1,3,12,51687,65796,19,FALSE,0,8,8,79,71,0,0,0,57,0,0,25
0,0,0,0,5,1,15,213,4,0,3,10,16,22710,47830,32,FALSE,0,3,7,47,59,0,0,1,47,0,0,63
0,0,0,0,3,0,1,227,10,0,1,3,8,3914,36080,12,FALSE,0,0,0,11,69,2,0,1,62,0,1,38
0,0,0,0,1,2,3,317,7,0,1,8,21,54218,132032,35,FALSE,0,2,5,41,71,0,0,0,55,0,0,38
0,0,0,0,3,2,2,81,7,0,4,6,13,43961,49822,10,TRUE,1,9,10,88,56,0,1,1,72,1,1,46
0,0,0,0,3,2,2,186,10,0,1,2,10,20574,40008,17,FALSE,0,1,3,51,53,0,0,1,53,0,0,20
0,2,2,0,2,1,3,82,5,0,1,2,4,3370,5436,6,TRUE,1,3,3,62,29,0,1,2,57,1,1,50
0,0,0,0,5,0,7,309,5,0,5,10,18,39692,53401,38,FALSE,0,8,9,74,63,2,0,1,45,0,1,56
0,1,0,0,4,1,0,103,2,2,4,5,10,13122,24422,10,TRUE,2,3,3,54,29,0,3,5,59,4,3,50
0,2,0,1,4,1,3,117,2,2,4,4,10,14501,26908,8,TRUE,2,6,7,54,26,0,2,11,43,2,2,40
0,0,0,0,1,0,2,353,9,0,1,3,15,29328,45145,25,TRUE,0,7,9,65,74,2,0,2,56,0,1,20
0,0,0,0,6,1,0,215,13,0,0,2,13,26850,41610,26,FALSE,0,4,5,65,66,1,0,1,45,0,0,15
0,0,0,0,0,3.108108,0,78,2,1,5,11,19,27022,83182,20,FALSE,0,2,4,32,95,0,0,0,90,0,0,58
0,0,0,0,0,3.108108,0,102,41,0,0,0,4,6882,14221,8,FALSE,0,1,1,48,50,0,0,1,50,0,0,0
0,0,0,0,0,8,0,245,13,0,0,3,9,20053,23872,20,TRUE,1,4,5,84,40,1,2,5,36,2,2,33
0,1,0,1,10,1,5,120,13,0,0,2,5,3612,6406,8,TRUE,9,2,3,56,47,0,9,9,29,9,9,40
0,15,9,1,4,1,1,79,3,1,1,1,1,150,350,2,TRUE,0,0,0,43,0,0,0,2,25,4,0,100
0,1,0,1,4,1,3,338,6,0,1,3,6,3406,2278,6,TRUE,3,1,3,150,60,0,3,4,60,3,3,50
0,0,0,0,3,1,1,228,11,0,1,3,7,27565,32150,6,TRUE,1,1,1,86,71,2,1,2,100,1,2,43
0,1,1,0,3,0,2,133,8,0,1,6,8,6518,8594,13,FALSE,0,4,5,76,62,1,0,0,62,1,0,75
0,1,1,0,1,4,0,221,6,0,2,3,18,12722,17132,26,FALSE,0,5,7,74,57,3,0,4,60,1,0,17
0,2,2,0,6,1,5,301,9,0,1,2,6,32880,35657,11,FALSE,0,4,4,92,42,1,1,3,50,2,1,33
0,1,1,0,0,3.108108,0,300,217,0,0,0,1,20151.1,31205.9,2,FALSE,0,3.121682,4.077904,64.82224,33,2,0,1,33,1,1,0
0,0,0,0,3,0,2,528,15,0,0,5,13,22084,68973,19,FALSE,0,2,2,32,62,0,0,0,62,0,0,38
0,1,1,0,0,11,1,108,10,0,1,1,2,0,1000,2,FALSE,0,3.121682,4.077904,0,100,0,0,0,100,1,0,50
0,0,0,0,2,3,0,179,3,1,3,5,10,17028,24397,25,FALSE,0,3,3,70,52,0,0,0,37,0,0,50
0,0,0,0,1,0,6,52,2,1,4,4,5,10554,13070,6,FALSE,0,2,3,81,56,0,0,0,56,0,0,80
0,0,0,0,1,2,1,135,3,1,2,4,10,21242,45880,21,FALSE,0,2,3,46,57,0,0,0,43,0,0,40
0,0,0,0,3,1,2,80,9,0,1,2,9,17705,20772,15,FALSE,0,6,7,85,31,3,0,0,56,0,0,22
0,2,0,0,9,1,5,229,11,0,1,2,5,9376,16126,10,TRUE,4,0,2,58,47,1,4,5,33,6,4,40
0,0,0,0,7,1,6,288,3,1,4,9,19,42831,80691,30,FALSE,0,3,7,53,77,0,0,0,61,0,0,47
0,1,1,0,2,1,4,360,5,0,1,2,3,12088,27424,10,FALSE,0,1,1,44,27,3,1,2,27,2,1,67
0,0,0,0,2,1,2,247,2,1,2,5,7,19220,38302,9,FALSE,0,1,3,50,80,0,0,0,70,0,0,71
0,0,0,0,7,1,7,143,3,1,6,7,15,49692,92578,24,FALSE,0,7,9,54,63,0,0,0,56,0,0,47
0,0,0,0,2,1,3,396,8,0,3,4,12,18746,86434,22,FALSE,0,2,3,22,50,0,0,0,50,0,0,33
0,1,0,0,3,0,1,169,5,0,2,5,11,25658,28252,27,FALSE,0,7,8,91,57,0,0,1,39,0,0,45
0,1,1,0,5,0,0,137,1,1,3,5,7,427,2617,10,FALSE,0,0,1,16,83,0,0,1,58,1,0,71
0,1,1,1,2,1,4,155,40,0,0,0,2,4132,10573,3,TRUE,1,0,0,39,43,0,1,4,29,1,1,0
0,12,12,0,1,2,2,63,1,1,1,3,5,26131,24224,2,TRUE,3,4,5,108,17,0,4,4,83,16,4,60
0,2,0,0,3,2,0,151,3,1,2,2,5,1052,2145,7,TRUE,1,1,2,49,63,0,1,1,63,2,1,40
0,1,0,0,1,2,7,112,2,1,2,8,10,11097,25462,13,TRUE,1,4,4,44,57,0,1,5,48,1,1,80
0,0,0,0,0,16,0,259,6,0,1,3,8,42675,51079,13,FALSE,0,6,7,84,69,0,0,0,62,0,0,38
0,1,0,1,3,2,6,35,13,0,0,2,2,133,2258,3,FALSE,0,0,0,6,67,0,0,0,67,0,0,100
0,1,1,0,3,1,2,129,21,0,0,1,3,2645,17033,3,FALSE,0,0,0,16,75,0,0,0,75,1,0,33
0,1,0,1,9,1,8,135,13,0,0,3,3,0,0,5,TRUE,1,0,0,0,44,0,1,5,33,1,1,100
0,0,0,0,2,1,2,133,24,0,0,1,6,12224,25735,8,TRUE,0,3,3,48,45,2,1,3,55,1,2,17
0,0,0,0,2,1,1,141,3,1,3,4,9,15190,16416,14,TRUE,1,8,8,93,69,0,1,4,56,1,1,44
0,1,1,0,0,11,1,86,11,0,1,1,1,4515,5877,3,TRUE,0,1,1,77,40,0,0,2,20,1,0,100
0,1,0,1,14,2,12,163,5,0,4,6,8,23168,26978,11,TRUE,1,7,7,86,33,0,1,8,38,1,1,75
0,2,1,1,20,1,21,175,14,0,0,3,10,48666,63222,8,TRUE,5,5,8,77,22,2,5,12,43,6,6,30
0,0,0,0,3,0,1,181,18,0,0,5,18,79418,100311,19,FALSE,0,12,14,79,82,0,0,0,82,0,0,28
0,0,0,1,1,2,2,36,32,0,0,0,2,0,61,3,TRUE,2,3.121682,4.077904,0,50,0,2,3,33,2,2,0
0,1,0,1,2,1,7,269,8,0,2,4,4,4485,7284,5,TRUE,0,1,2,62,67,0,0,1,67,0,0,100
0,4,2,0,1,6,0,100,16,0,0,1,1,9289,15924,2,FALSE,0,0,1,58,0,2,0,2,50,2,1,100
0,1,0,0,7,1,9,83,9,0,3,6,9,19562,21607,13,FALSE,0,5,5,91,86,0,0,0,64,0,0,67
0,3,0,0,0,11,2,441,10,0,2,4,8,36010,64014,19,FALSE,0,1,1,56,60,0,0,0,40,1,0,50
0,0,0,0,8,1,7,289,6,0,3,9,15,37838,54046,22,TRUE,0,7,11,70,55,3,1,2,52,1,2,60
0,1,0,0,7,3,7,79,5,0,2,4,14,11987,20441,20,FALSE,0,4,5,59,50,1,0,0,54,0,0,29
0,0,0,0,3,1,2,120,8,0,4,4,11,10694,23474,18,FALSE,0,2,2,46,47,3,0,3,58,0,2,36
0,3,3,0,0,8,3,281,10,0,1,3,5,6476,7074,13,FALSE,0,4,4,92,38,1,0,1,38,0,0,60
0,0,0,0,5,1,5,195,24,0,0,1,4,7881,11083,10,FALSE,0,1,3,71,20,1,2,2,40,2,2,25
0,0,0,0,3,0,4,154,2,1,2,3,11,16053,28568,23,TRUE,0,3,4,56,54,3,0,6,39,0,1,27
0,14,14,0,0,3.108108,0,80,32,0,0,0,1,0,0,5,FALSE,0,3.121682,4.077904,0,40,0,0,1,20,5,0,0
0,0,0,0,2,1,5,141,6,0,2,5,9,9262,21823,20,FALSE,1,5,5,42,21,3,1,3,38,1,2,56
0,3,2,1,2,2,9,212,5,0,2,7,5,12623,14646,19,TRUE,0,2,3,86,37,0,1,19,14,2,1,140
0,1,1,0,1,1,1,213,30,0,0,0,7.879546,20151.1,31205.9,1,FALSE,0,3.121682,4.077904,64.82224,0,2,0,2,49.62863,1,1,56.43277
0,0,0,0,9,1,2,98,2,2,5,5,17,35557,37300,22,TRUE,0,14,15,95,34,0,6,7,59,6,6,29
0,1,0,0,4,1,7,187,3,2,3,8,13,55989,82246,24,FALSE,0,6,9,68,52,0,0,5,45,1,0,62
0,6,5,0,7,0,2,287,17,0,0,2,9,19735,34872,8,TRUE,4,6,6,57,47,0,4,10,53,7,4,22
0,0,0,0,7,0,3,175,28,0,0,0,5,8450,12424,13,FALSE,0,2,2,68,43,0,1,1,36,1,1,0
0,5,3,1,1,1,3,83,5,0,3,4,5,15175,19476,6,TRUE,0,2,2,78,71,0,0,1,71,3,0,80
0,0,0,0,5,1,9,97,2,2,6,7,9,7647,16174,13,TRUE,0,1,1,47,50,0,0,1,50,0,0,78
0,1,0,1,1,2,5,129,9,0,1,6,5,22205,25741,10,TRUE,0,2,3,86,36,0,0,9,23,0,0,120
0,1,1,0,3,1,0,306,2,1,1,1,2,150,350,4,FALSE,0,0,0,43,20,0,0,1,40,0,0,50
0,2,1,1,9,0,8,224,3,1,3,5,5,20375,21851,7,TRUE,0,3,4,93,36,0,0,8,36,0,0,100
0,0,0,0,0,3.108108,0,203,10,0,1,2,8,5998,8662,17,FALSE,0,3,3,69,65,0,0,6,47,0,0,25
0,0,0,0,1,1,1,300,34,0,0,0,12,31129,41262,19,FALSE,0,3,8,75,68,0,0,0,63,0,0,0
0,1,0,0,7,1,5,305,8,0,3,3,7,29345,54928,18,FALSE,0,2,3,53,26,3,0,4,30,0,0,43
0,0,0,0,4,1,3,229,9,0,1,3,9,592,14955,16,TRUE,1,0,1,4,67,0,1,3,50,1,1,33
0,2,1,0,17,0,12,45,8,0,2,4,6,15731,23267,5,FALSE,0,1,3,68,40,0,0,0,60,2,0,67
0,0,0,0,3,5,0,135,5,0,2,4,7,30609,33660,12,FALSE,0,4,4,91,50,0,0,1,58,0,0,57
0,2,2,0,5,1,8,169,25,0,0,0,7,5601,8509,4,TRUE,9,3,3,66,17,0,10,10,58,12,10,0
0,0,0,0,4,0,5,89,12,0,1,4,10,23973,37124,17,FALSE,0,3,7,65,63,0,0,1,53,0,0,40
0,1,1,0,4,4,1,166,5,0,3,7,8,17401,21230,10,FALSE,0,5,6,82,57,1,0,0,57,1,0,88
0,3,2,1,5,1,3,93,9,0,2,2,5,18105,20306,5,TRUE,0,3,3,89,63,0,0,3,63,1,0,40
0,2,0,1,3,1,2,103,13,0,0,1,4,16206,21936,3,TRUE,3,2,3,74,20,0,3,7,40,3,3,25
0,0,0,0,0,9,0,342,342,0,0,0,1,1582,11500,2,FALSE,0,0,0,14,100,0,0,0,50,0,0,0
0,1,1,0,4,1,1,202,5,0,1,2,10,23476,27839,15,TRUE,0,4,4,84,67,0,0,1,56,1,0,20
0,0,0,0,1,1,2,124,2,1,4,5,8,16718,24273,14,TRUE,0,2,3,69,21,3,0,3,33,0,0,63
0,0,0,0,2,2,2,220,2,1,1,5,6,7520,10419,17,FALSE,0,3,3,72,35,0,0,0,30,0,0,83
0,0,0,0,3,1,1,325,7,0,3,6,12,15624,20471,24,TRUE,0,6,7,76,46,2,0,1,43,0,1,50
0,0,0,0,0,3.108108,0,288,9,0,2,9,18,55094,73420,33,FALSE,0,9,9,75,59,0,0,0,53,0,0,50
0,1,1,0,0,14,0,116,3,1,3,4,4,18706,20421,9,TRUE,0,2,3,92,42,2,0,3,33,0,1,100
0,0,0,0,4,1,0,100,4,0,1,1,4,14136,31900,6,FALSE,0,1,1,44,71,0,0,0,57,0,0,25
0,0,0,0,0,3.108108,0,86,5,0,2,2,3,7592,10500,14,FALSE,0,1,2,72,50,0,0,1,21,0,0,67
0,0,0,0,2,1,6,135,24,0,0,1,5,9857,18964,8,TRUE,3,2,2,52,33,0,3,3,42,3,3,20
0,0,0,0,9,0,3,88,8,0,2,2,8,28190,50287,10,FALSE,0,3,4,56,58,0,0,1,67,0,0,25
0,3,3,0,0,12,0,106,12,0,1,2,3,13387,16932,8,TRUE,0,1,2,79,40,0,1,5,30,4,1,67
0,3,0,0,1,2,2,229,18,0,0,2,6,35238,42973,7,TRUE,0,2,2,82,25,3,0,4,50,0,0,33
0,0,0,0,0,3.108108,0,94,94,0,0,0,1,2627,3500,1,FALSE,0,1,1,75,100,0,0,0,100,0,0,0
0,1,1,0,5,0,0,104,15,0,0,3,8,33105,49849,20,FALSE,0,4,4,66,55,3,0,2,40,1,2,38
0,2,2,0,6,1,6,230,3,1,2,5,7,27426,28456,10,TRUE,0,5,5,96,20,3,1,2,47,2,2,71
0,0,0,0,1,3,1,238,4,0,2,4,20,39152,74581,23,FALSE,0,3,6,53,64,3,0,1,80,0,1,20
0,0,0,0,1,1,2,231,8,0,4,8,15,24472,71678,31,FALSE,0,3,5,34,69,3,0,0,42,0,0,53
0,4,4,0,5,0,1,190,3,1,1,2,6,4468,20534,23,FALSE,0,0,1,22,35,2,0,2,26,3,1,33
